epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,21837.3,1.14606,0.77062,1.13861,0.82073,0.7434,0.81799,0.49615,1.16821,1.01698,1.09506,0.00238357,0.00238357,0.00238357
187,21954.2,1.13997,0.75939,1.13589,0.82028,0.74519,0.81822,0.49575,1.16781,1.01775,1.09504,0.00236943,0.00236943,0.00236943
188,22070.9,1.13628,0.7566,1.13364,0.81462,0.74858,0.81785,0.49587,1.16816,1.01486,1.09534,0.00235529,0.00235529,0.00235529
189,22187.7,1.13227,0.76013,1.13141,0.81756,0.74813,0.81759,0.49561,1.16857,1.01132,1.09574,0.00234114,0.00234114,0.00234114
190,22305.1,1.13539,0.75639,1.13309,0.81647,0.7474,0.81693,0.49519,1.16902,1.01166,1.09652,0.002327,0.002327,0.002327
191,22423.1,1.13333,0.75753,1.13121,0.81724,0.74708,0.81707,0.49525,1.16956,1.01057,1.097,0.00231286,0.00231286,0.00231286
192,22540.3,1.12998,0.75098,1.1303,0.81627,0.74687,0.81703,0.49531,1.16986,1.012,1.09698,0.00229871,0.00229871,0.00229871
193,22657.4,1.12812,0.74735,1.12599,0.8163,0.74833,0.81717,0.49503,1.17021,1.01417,1.09735,0.00228457,0.00228457,0.00228457
194,22773.9,1.13423,0.75123,1.13324,0.8168,0.74528,0.81675,0.49517,1.1705,1.01527,1.0977,0.00227043,0.00227043,0.00227043
195,22890.2,1.129,0.74631,1.131,0.81644,0.74621,0.81753,0.49505,1.17056,1.01602,1.09785,0.00225629,0.00225629,0.00225629
196,23007.1,1.13289,0.74736,1.12319,0.81677,0.74631,0.81799,0.49484,1.17133,1.01332,1.09861,0.00224214,0.00224214,0.00224214
197,23123.8,1.13134,0.74475,1.12638,0.81433,0.74744,0.81685,0.4948,1.17187,1.01651,1.09896,0.002228,0.002228,0.002228
198,23240.2,1.12414,0.74068,1.12464,0.81189,0.7477,0.81614,0.49495,1.17217,1.01634,1.09908,0.00221386,0.00221386,0.00221386
199,23356.7,1.12041,0.74526,1.12449,0.81205,0.74892,0.81612,0.49495,1.17201,1.0153,1.09923,0.00219971,0.00219971,0.00219971
200,23473.2,1.11776,0.74131,1.12292,0.81114,0.75163,0.8165,0.49486,1.17198,1.01435,1.09923,0.00218557,0.00218557,0.00218557
201,23590.2,1.1197,0.73911,1.12004,0.81079,0.75109,0.81646,0.49466,1.17234,1.01142,1.09942,0.00217143,0.00217143,0.00217143
202,23707.4,1.11726,0.73215,1.12085,0.80972,0.75119,0.816,0.49484,1.17203,1.00995,1.09947,0.00215729,0.00215729,0.00215729
203,23824.3,1.11604,0.73314,1.12061,0.81121,0.75233,0.81691,0.49483,1.17234,1.00983,1.09951,0.00214314,0.00214314,0.00214314
204,23941,1.11639,0.73418,1.12295,0.81162,0.7511,0.81678,0.49503,1.17249,1.00807,1.10006,0.002129,0.002129,0.002129
205,24057.9,1.11715,0.73422,1.11993,0.81049,0.75087,0.81659,0.49522,1.17245,1.00647,1.10038,0.00211486,0.00211486,0.00211486
206,24175,1.11469,0.73461,1.11943,0.81061,0.75067,0.816,0.49509,1.17251,1.00235,1.10032,0.00210071,0.00210071,0.00210071
207,24291.9,1.11361,0.73484,1.11954,0.81262,0.74816,0.81642,0.49541,1.17274,1.00096,1.10065,0.00208657,0.00208657,0.00208657
208,24409.1,1.11272,0.72851,1.12044,0.81016,0.74955,0.81671,0.49542,1.17246,0.99854,1.10077,0.00207243,0.00207243,0.00207243
209,24526,1.10935,0.73112,1.11668,0.80916,0.74944,0.816,0.49542,1.17277,0.9978,1.10082,0.00205829,0.00205829,0.00205829
210,24642.8,1.11022,0.72782,1.11599,0.81285,0.74907,0.81632,0.49565,1.17306,0.99716,1.10106,0.00204414,0.00204414,0.00204414
211,24760.1,1.1079,0.72595,1.11787,0.81458,0.74865,0.81684,0.49547,1.17345,0.99746,1.10156,0.00203,0.00203,0.00203
212,24877.1,1.10906,0.72976,1.1174,0.81522,0.74733,0.81625,0.49539,1.17397,0.99926,1.10206,0.00201586,0.00201586,0.00201586
213,24993.8,1.10454,0.72212,1.11561,0.81492,0.74857,0.81632,0.49508,1.17419,0.99869,1.10234,0.00200171,0.00200171,0.00200171
214,25111.2,1.10493,0.72545,1.11558,0.81874,0.74508,0.81594,0.49487,1.17425,0.99653,1.10247,0.00198757,0.00198757,0.00198757
215,25228.1,1.10679,0.71812,1.11214,0.8173,0.74714,0.81626,0.49494,1.17501,0.99654,1.10296,0.00197343,0.00197343,0.00197343
216,25345.3,1.10621,0.7193,1.11184,0.81813,0.74695,0.81576,0.49443,1.17555,0.99787,1.10342,0.00195929,0.00195929,0.00195929
217,25462.2,1.10095,0.71546,1.10855,0.82293,0.74473,0.81608,0.49443,1.17572,0.99535,1.10344,0.00194514,0.00194514,0.00194514
218,25579.4,1.09809,0.71172,1.11103,0.82392,0.74396,0.8161,0.49482,1.17575,0.99112,1.10391,0.001931,0.001931,0.001931
219,25697,1.09474,0.71784,1.10986,0.82415,0.74358,0.8156,0.4946,1.17568,0.99059,1.10394,0.00191686,0.00191686,0.00191686
220,25814.5,1.09365,0.70819,1.11046,0.82634,0.74116,0.81604,0.49439,1.17557,0.9878,1.10385,0.00190271,0.00190271,0.00190271
221,25931.8,1.08381,0.70467,1.10601,0.82415,0.74309,0.81468,0.49413,1.17602,0.98548,1.10431,0.00188857,0.00188857,0.00188857
222,26048.9,1.09389,0.70556,1.10768,0.82213,0.74461,0.81469,0.49443,1.1765,0.9842,1.10468,0.00187443,0.00187443,0.00187443
223,26166.2,1.08932,0.70508,1.10342,0.82463,0.74382,0.81581,0.49439,1.17648,0.98167,1.10438,0.00186029,0.00186029,0.00186029
224,26283.4,1.09689,0.70615,1.10864,0.82315,0.74416,0.81504,0.49431,1.17663,0.9771,1.10432,0.00184614,0.00184614,0.00184614
225,26400.6,1.08977,0.70728,1.10615,0.82268,0.74419,0.81466,0.49404,1.17682,0.97298,1.10458,0.001832,0.001832,0.001832
226,26518,1.08683,0.70786,1.10421,0.81995,0.74653,0.81484,0.49411,1.17645,0.96958,1.10453,0.00181786,0.00181786,0.00181786
227,26635.7,1.08616,0.69978,1.10323,0.82337,0.74426,0.81441,0.4937,1.17655,0.96663,1.10488,0.00180371,0.00180371,0.00180371
228,26753.1,1.08531,0.70557,1.10588,0.82039,0.74634,0.81409,0.49319,1.1769,0.96551,1.10523,0.00178957,0.00178957,0.00178957
229,26871.5,1.08252,0.69979,1.10243,0.81818,0.74926,0.81443,0.49282,1.17733,0.9627,1.10591,0.00177543,0.00177543,0.00177543
230,26991.1,1.08252,0.70006,1.10463,0.81647,0.74901,0.81383,0.49309,1.17773,0.96125,1.10635,0.00176129,0.00176129,0.00176129
231,27114.6,1.08025,0.69972,1.10017,0.81685,0.74803,0.81364,0.49294,1.17851,0.9591,1.10677,0.00174714,0.00174714,0.00174714
232,27240,1.0831,0.69563,1.10101,0.81738,0.74812,0.81447,0.49283,1.17861,0.95803,1.10702,0.001733,0.001733,0.001733
233,27360.9,1.07823,0.69215,1.09984,0.8172,0.74819,0.81432,0.49282,1.17941,0.95654,1.10784,0.00171886,0.00171886,0.00171886
234,27478.8,1.07462,0.69182,1.09364,0.81895,0.74754,0.81435,0.49253,1.17916,0.95352,1.10812,0.00170471,0.00170471,0.00170471
235,27599.3,1.07568,0.6903,1.10024,0.81927,0.74715,0.81416,0.492,1.17925,0.95199,1.10846,0.00169057,0.00169057,0.00169057
236,27719.1,1.06763,0.68163,1.09771,0.82126,0.7452,0.81353,0.49233,1.17923,0.951,1.10861,0.00167643,0.00167643,0.00167643
237,27839.6,1.06716,0.68056,1.0915,0.82045,0.7462,0.81372,0.49222,1.17937,0.94979,1.10899,0.00166229,0.00166229,0.00166229
238,27960.3,1.07132,0.68857,1.09605,0.82152,0.74621,0.81367,0.49193,1.18015,0.94813,1.10975,0.00164814,0.00164814,0.00164814
239,28081.2,1.06501,0.68019,1.09367,0.82247,0.74507,0.81346,0.49189,1.18046,0.94681,1.1103,0.001634,0.001634,0.001634
240,28198,1.07697,0.68635,1.09667,0.82276,0.74526,0.81364,0.49164,1.18121,0.94589,1.1111,0.00161986,0.00161986,0.00161986
241,28319.6,1.07118,0.67858,1.09479,0.81993,0.74738,0.8133,0.49168,1.1813,0.94294,1.11143,0.00160571,0.00160571,0.00160571
242,28441.2,1.06255,0.67965,1.09217,0.82149,0.74686,0.81293,0.49142,1.1814,0.94096,1.11164,0.00159157,0.00159157,0.00159157
243,28558.4,1.06378,0.67825,1.09517,0.81903,0.74725,0.81264,0.49147,1.1815,0.94248,1.11191,0.00157743,0.00157743,0.00157743
244,28674.6,1.0596,0.66599,1.08527,0.81706,0.74737,0.81251,0.4914,1.18231,0.93844,1.11242,0.00156329,0.00156329,0.00156329
245,28790.5,1.05854,0.67525,1.08752,0.8173,0.74769,0.81251,0.49094,1.18213,0.93801,1.11246,0.00154914,0.00154914,0.00154914
246,28907.2,1.05235,0.67001,1.08634,0.81484,0.7495,0.81179,0.49121,1.18286,0.93426,1.11329,0.001535,0.001535,0.001535
247,29022.8,1.05833,0.67391,1.0883,0.81661,0.74819,0.81175,0.49105,1.18283,0.93095,1.11368,0.00152086,0.00152086,0.00152086
248,29139,1.05545,0.67226,1.08586,0.81533,0.74867,0.81146,0.49091,1.18296,0.93091,1.11417,0.00150671,0.00150671,0.00150671
249,29255.4,1.05529,0.6697,1.08626,0.81568,0.74951,0.81151,0.49078,1.18344,0.92897,1.11513,0.00149257,0.00149257,0.00149257
250,29371.6,1.05617,0.67424,1.08713,0.81602,0.74931,0.81114,0.49048,1.18402,0.92828,1.11565,0.00147843,0.00147843,0.00147843
251,29488,1.05402,0.67185,1.08797,0.81436,0.74922,0.81099,0.49016,1.18425,0.92512,1.11588,0.00146429,0.00146429,0.00146429
252,29604.1,1.04881,0.66372,1.08415,0.8149,0.7495,0.81086,0.49012,1.18468,0.92424,1.11648,0.00145014,0.00145014,0.00145014
253,29719.6,1.05012,0.66258,1.08391,0.81537,0.7501,0.81089,0.4904,1.18419,0.9231,1.11642,0.001436,0.001436,0.001436
254,29835.9,1.04287,0.65858,1.07875,0.81081,0.75406,0.81087,0.49045,1.18347,0.92365,1.11548,0.00142186,0.00142186,0.00142186
255,29951.8,1.05383,0.66467,1.0837,0.8119,0.75389,0.81116,0.4907,1.18334,0.92657,1.11544,0.00140771,0.00140771,0.00140771
256,30067.9,1.04825,0.66049,1.08152,0.81098,0.75315,0.81043,0.49042,1.18356,0.92607,1.11571,0.00139357,0.00139357,0.00139357
257,30183.9,1.04239,0.65889,1.08208,0.81178,0.7526,0.81006,0.49074,1.18378,0.9251,1.11601,0.00137943,0.00137943,0.00137943
258,30300,1.03983,0.64662,1.07781,0.81354,0.7528,0.81049,0.49066,1.1836,0.92221,1.1159,0.00136529,0.00136529,0.00136529
259,30416,1.04081,0.65573,1.07756,0.81189,0.75239,0.80985,0.4903,1.18388,0.91938,1.11621,0.00135114,0.00135114,0.00135114
260,30532.3,1.04207,0.65674,1.07787,0.81186,0.75361,0.81076,0.49068,1.18396,0.91877,1.11646,0.001337,0.001337,0.001337
261,30648,1.03385,0.64761,1.07231,0.81098,0.75317,0.81045,0.49059,1.18475,0.92007,1.1173,0.00132286,0.00132286,0.00132286
262,30764,1.03823,0.65539,1.07765,0.81272,0.75294,0.81121,0.4908,1.18537,0.92096,1.11767,0.00130871,0.00130871,0.00130871
263,30880.3,1.03614,0.65361,1.07471,0.81402,0.75235,0.81085,0.49067,1.18579,0.92042,1.1183,0.00129457,0.00129457,0.00129457
264,30996,1.02517,0.64447,1.07116,0.81759,0.74816,0.81044,0.49069,1.18593,0.92012,1.11874,0.00128043,0.00128043,0.00128043
265,31111.9,1.0294,0.64829,1.07397,0.81434,0.75162,0.81016,0.49035,1.18588,0.91887,1.11913,0.00126629,0.00126629,0.00126629
266,31227.9,1.02693,0.64395,1.07226,0.81402,0.75114,0.80982,0.4901,1.18591,0.91652,1.11934,0.00125214,0.00125214,0.00125214
267,31344.3,1.02939,0.64299,1.07026,0.81516,0.75188,0.81027,0.48958,1.18637,0.91432,1.12017,0.001238,0.001238,0.001238
268,31460.4,1.02535,0.64376,1.07324,0.81488,0.75068,0.80977,0.48974,1.18643,0.91448,1.1206,0.00122386,0.00122386,0.00122386
269,31576.6,1.02395,0.63483,1.0684,0.81597,0.75014,0.81024,0.48978,1.18715,0.91431,1.12146,0.00120971,0.00120971,0.00120971
270,31692.7,1.02611,0.63763,1.06989,0.8175,0.74718,0.80953,0.48932,1.18769,0.91267,1.1222,0.00119557,0.00119557,0.00119557
271,31808.8,1.02176,0.63629,1.06984,0.82223,0.74524,0.80998,0.48941,1.18743,0.91122,1.12225,0.00118143,0.00118143,0.00118143
272,31924.3,1.01392,0.63436,1.06673,0.8231,0.74535,0.81041,0.48923,1.18779,0.90764,1.12261,0.00116729,0.00116729,0.00116729
273,32040.2,1.0204,0.63395,1.06705,0.82151,0.74661,0.81062,0.48888,1.18825,0.90583,1.12321,0.00115314,0.00115314,0.00115314
274,32156.6,1.0168,0.63469,1.06987,0.82549,0.74461,0.81083,0.4887,1.18896,0.90174,1.12401,0.001139,0.001139,0.001139
275,32272.6,1.01844,0.63183,1.06798,0.82472,0.74453,0.81062,0.48903,1.18944,0.90162,1.12418,0.00112486,0.00112486,0.00112486
276,32388.6,1.01332,0.63054,1.06583,0.8242,0.74412,0.81062,0.48908,1.18991,0.89906,1.1251,0.00111071,0.00111071,0.00111071
277,32504.6,1.01449,0.6344,1.06736,0.82321,0.74674,0.81045,0.48895,1.19061,0.8956,1.12594,0.00109657,0.00109657,0.00109657
278,32620.7,1.00556,0.62598,1.06224,0.82166,0.74754,0.80927,0.48895,1.19104,0.89568,1.12649,0.00108243,0.00108243,0.00108243
279,32736.6,1.00335,0.62642,1.06071,0.82493,0.74762,0.80989,0.4885,1.19146,0.89637,1.12687,0.00106829,0.00106829,0.00106829
280,32853.1,1.00906,0.62423,1.06299,0.82666,0.74753,0.80987,0.48818,1.19176,0.89463,1.12744,0.00105414,0.00105414,0.00105414
281,32969.3,1.00537,0.62251,1.05891,0.82507,0.74706,0.80958,0.48813,1.19228,0.89112,1.12814,0.00104,0.00104,0.00104
282,33085.8,1.00481,0.62014,1.06164,0.82731,0.74652,0.80951,0.4884,1.19342,0.89009,1.1294,0.00102586,0.00102586,0.00102586
283,33202,1.00277,0.61861,1.0582,0.82838,0.745,0.80971,0.48812,1.19335,0.8894,1.12998,0.00101171,0.00101171,0.00101171
284,33318.1,0.99607,0.61575,1.05732,0.82622,0.74729,0.80952,0.48795,1.19378,0.89088,1.13081,0.000997571,0.000997571,0.000997571
285,33434.1,0.99702,0.61546,1.05754,0.82641,0.7468,0.80933,0.48809,1.19433,0.89326,1.1315,0.000983429,0.000983429,0.000983429
286,33550.5,0.99196,0.6119,1.05339,0.82686,0.7466,0.8086,0.48815,1.19412,0.89405,1.13177,0.000969286,0.000969286,0.000969286
287,33666.7,0.99327,0.60991,1.05449,0.82531,0.74819,0.8087,0.48798,1.19466,0.89116,1.1325,0.000955143,0.000955143,0.000955143
288,33782.9,1.00138,0.61632,1.05967,0.82555,0.74654,0.80891,0.48789,1.19486,0.88912,1.13223,0.000941,0.000941,0.000941
289,33899.6,0.99758,0.61147,1.05486,0.82637,0.74652,0.80933,0.48764,1.19417,0.88501,1.13192,0.000926857,0.000926857,0.000926857
290,34016,0.99494,0.60894,1.05591,0.82609,0.74675,0.80826,0.48753,1.194,0.88275,1.13181,0.000912714,0.000912714,0.000912714
291,34132.9,0.98499,0.60902,1.05126,0.82712,0.74514,0.80792,0.48712,1.19446,0.88017,1.13211,0.000898571,0.000898571,0.000898571
292,34249.1,0.98797,0.60764,1.05048,0.82768,0.74374,0.80856,0.48713,1.19461,0.87647,1.13266,0.000884429,0.000884429,0.000884429
293,34366,0.98865,0.60526,1.05132,0.82837,0.74355,0.80786,0.48697,1.19478,0.8743,1.1326,0.000870286,0.000870286,0.000870286
