epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,21559.5,1.15225,0.77172,1.14118,0.81934,0.75366,0.82055,0.50164,1.15589,0.87523,1.07814,0.00245429,0.00245429,0.00245429
182,21676.3,1.14951,0.77032,1.13941,0.82005,0.75286,0.82054,0.50177,1.1564,0.87534,1.0786,0.00244014,0.00244014,0.00244014
183,21793.9,1.14286,0.76322,1.13644,0.82131,0.75328,0.82086,0.5015,1.15673,0.8751,1.07901,0.002426,0.002426,0.002426
184,21911.3,1.13988,0.76352,1.13563,0.81954,0.75405,0.82062,0.50164,1.15774,0.87152,1.07934,0.00241186,0.00241186,0.00241186
185,22028.9,1.139,0.75585,1.1359,0.82038,0.75425,0.8206,0.50158,1.15785,0.87095,1.07905,0.00239771,0.00239771,0.00239771
186,22146.2,1.13752,0.75756,1.13119,0.81919,0.75506,0.82084,0.5011,1.15879,0.87155,1.07941,0.00238357,0.00238357,0.00238357
187,22263.8,1.14172,0.7599,1.13494,0.81892,0.75582,0.82129,0.50122,1.15918,0.8707,1.07976,0.00236943,0.00236943,0.00236943
188,22381.2,1.13474,0.75944,1.13303,0.81937,0.75452,0.82163,0.501,1.15983,0.86864,1.08041,0.00235529,0.00235529,0.00235529
189,22499.2,1.13565,0.76012,1.13435,0.82004,0.7547,0.82189,0.50151,1.16033,0.86715,1.08082,0.00234114,0.00234114,0.00234114
190,22617,1.13917,0.75429,1.13662,0.82239,0.75399,0.82249,0.50124,1.16086,0.86731,1.08108,0.002327,0.002327,0.002327
191,22734.7,1.13045,0.75215,1.13312,0.82363,0.75336,0.82226,0.50146,1.1613,0.86593,1.08148,0.00231286,0.00231286,0.00231286
192,22852.1,1.13676,0.75466,1.13248,0.82662,0.75175,0.82272,0.50136,1.16201,0.8653,1.08182,0.00229871,0.00229871,0.00229871
193,22969.3,1.13332,0.74673,1.13129,0.82865,0.75057,0.82299,0.50111,1.16273,0.86293,1.08235,0.00228457,0.00228457,0.00228457
194,23086.9,1.13116,0.74554,1.13013,0.83143,0.74786,0.82253,0.50102,1.16319,0.85971,1.08289,0.00227043,0.00227043,0.00227043
195,23204.5,1.12874,0.74454,1.13083,0.83222,0.74749,0.82259,0.50116,1.16376,0.8586,1.08331,0.00225629,0.00225629,0.00225629
196,23321.9,1.12802,0.74227,1.12554,0.83199,0.74759,0.82172,0.50089,1.16375,0.85716,1.08351,0.00224214,0.00224214,0.00224214
197,23439.1,1.12366,0.74641,1.12693,0.833,0.74749,0.82226,0.50124,1.16428,0.85403,1.08408,0.002228,0.002228,0.002228
198,23556.8,1.13434,0.75133,1.13211,0.83432,0.74761,0.82211,0.50098,1.16429,0.85263,1.08409,0.00221386,0.00221386,0.00221386
199,23674.9,1.12693,0.74312,1.12657,0.83293,0.74863,0.82211,0.50089,1.16441,0.85236,1.08433,0.00219971,0.00219971,0.00219971
200,23792.9,1.12541,0.74301,1.12624,0.83504,0.74826,0.82237,0.50062,1.16484,0.8511,1.08467,0.00218557,0.00218557,0.00218557
201,23910.7,1.11322,0.73498,1.12068,0.83473,0.74909,0.82225,0.50037,1.16488,0.84963,1.08494,0.00217143,0.00217143,0.00217143
202,24028.3,1.11446,0.73648,1.11915,0.83068,0.75168,0.82217,0.5006,1.16514,0.84799,1.08512,0.00215729,0.00215729,0.00215729
203,24145.7,1.11415,0.73507,1.11778,0.83018,0.75093,0.82204,0.50053,1.16536,0.84589,1.08552,0.00214314,0.00214314,0.00214314
204,24263,1.11811,0.74017,1.1226,0.82839,0.75361,0.82208,0.50052,1.16573,0.84254,1.08575,0.002129,0.002129,0.002129
205,24379.7,1.10731,0.7291,1.11721,0.8282,0.75316,0.82223,0.50078,1.16648,0.83987,1.08671,0.00211486,0.00211486,0.00211486
206,24496.4,1.11442,0.72998,1.11858,0.82837,0.75436,0.82198,0.50079,1.16599,0.83714,1.08628,0.00210071,0.00210071,0.00210071
207,24613.3,1.11612,0.73074,1.12581,0.82888,0.75366,0.82221,0.50126,1.16631,0.83725,1.08655,0.00208657,0.00208657,0.00208657
208,24730,1.1094,0.72618,1.11626,0.83114,0.75374,0.82241,0.50099,1.16654,0.83584,1.087,0.00207243,0.00207243,0.00207243
209,24847,1.11278,0.72868,1.11756,0.82912,0.75553,0.82181,0.5008,1.16672,0.83631,1.08739,0.00205829,0.00205829,0.00205829
210,24963.9,1.10349,0.72193,1.1141,0.8299,0.75536,0.82215,0.50042,1.16657,0.83605,1.0874,0.00204414,0.00204414,0.00204414
211,25080.9,1.10152,0.72558,1.1133,0.82379,0.76103,0.82132,0.50032,1.16699,0.83384,1.08798,0.00203,0.00203,0.00203
212,25198.2,1.10716,0.72206,1.11834,0.82537,0.76094,0.82229,0.50038,1.16757,0.83253,1.0884,0.00201586,0.00201586,0.00201586
213,25315.4,1.09634,0.71775,1.10974,0.8249,0.76054,0.82229,0.50008,1.16804,0.83121,1.08855,0.00200171,0.00200171,0.00200171
214,25432.3,1.10364,0.72231,1.11178,0.82502,0.76029,0.82232,0.50069,1.16846,0.83193,1.08899,0.00198757,0.00198757,0.00198757
215,25549.5,1.09738,0.71364,1.10786,0.82652,0.75873,0.82217,0.49992,1.16824,0.83251,1.08927,0.00197343,0.00197343,0.00197343
216,25666.5,1.09461,0.70837,1.10856,0.82748,0.75842,0.82226,0.50023,1.16847,0.83205,1.0895,0.00195929,0.00195929,0.00195929
217,25783.7,1.09924,0.72081,1.11052,0.82614,0.75881,0.82207,0.50047,1.16863,0.83258,1.08985,0.00194514,0.00194514,0.00194514
218,25900.5,1.10095,0.71324,1.10859,0.83015,0.75625,0.82186,0.50015,1.16887,0.832,1.09059,0.001931,0.001931,0.001931
219,26017.1,1.09002,0.71211,1.1086,0.83357,0.75243,0.82194,0.50005,1.16909,0.83181,1.09077,0.00191686,0.00191686,0.00191686
220,26133.4,1.09825,0.71423,1.10874,0.83366,0.75397,0.82193,0.49975,1.16937,0.83045,1.09105,0.00190271,0.00190271,0.00190271
221,26250.6,1.09103,0.70485,1.10867,0.82959,0.75665,0.8217,0.49983,1.17019,0.82938,1.09156,0.00188857,0.00188857,0.00188857
222,26367.4,1.09237,0.70918,1.10815,0.83224,0.75432,0.82149,0.49974,1.17058,0.82769,1.09194,0.00187443,0.00187443,0.00187443
223,26484.2,1.09065,0.70736,1.1048,0.82917,0.75486,0.8212,0.49953,1.17086,0.8284,1.09209,0.00186029,0.00186029,0.00186029
224,26601.2,1.09347,0.71044,1.10285,0.82934,0.75407,0.82121,0.49956,1.1712,0.82808,1.09259,0.00184614,0.00184614,0.00184614
225,26718.3,1.0826,0.69482,1.10184,0.82617,0.75627,0.82118,0.49945,1.17183,0.82832,1.09331,0.001832,0.001832,0.001832
226,26835,1.0864,0.70616,1.10224,0.82542,0.7568,0.82099,0.49928,1.17199,0.82891,1.09373,0.00181786,0.00181786,0.00181786
227,26951.8,1.08115,0.70363,1.10498,0.82204,0.7579,0.82115,0.49915,1.17204,0.82766,1.09378,0.00180371,0.00180371,0.00180371
228,27068.8,1.08326,0.69674,1.10089,0.8248,0.75623,0.82066,0.49882,1.17236,0.82615,1.09419,0.00178957,0.00178957,0.00178957
229,27186.2,1.08447,0.70248,1.10423,0.82329,0.75857,0.82089,0.49871,1.1727,0.82453,1.09444,0.00177543,0.00177543,0.00177543
230,27302.6,1.07908,0.69609,1.09938,0.82321,0.75825,0.82061,0.49849,1.17276,0.82284,1.09471,0.00176129,0.00176129,0.00176129
231,27419.1,1.07339,0.68903,1.09972,0.82345,0.75792,0.82069,0.4987,1.17344,0.82131,1.09547,0.00174714,0.00174714,0.00174714
232,27535.6,1.07344,0.68846,1.09952,0.82373,0.75702,0.82024,0.49852,1.17338,0.81908,1.09515,0.001733,0.001733,0.001733
233,27652.2,1.07719,0.6952,1.10256,0.82639,0.75665,0.82041,0.49864,1.17374,0.81656,1.09556,0.00171886,0.00171886,0.00171886
234,27768.1,1.07392,0.69301,1.10017,0.82733,0.75574,0.82026,0.49839,1.17412,0.81561,1.09592,0.00170471,0.00170471,0.00170471
235,27884.7,1.07058,0.68712,1.09458,0.82844,0.75594,0.82053,0.4979,1.17447,0.81323,1.09647,0.00169057,0.00169057,0.00169057
236,28001,1.06556,0.68089,1.09226,0.8298,0.75504,0.82052,0.49798,1.1748,0.81109,1.09691,0.00167643,0.00167643,0.00167643
237,28117.2,1.07125,0.68664,1.09694,0.82685,0.75686,0.8205,0.49769,1.17498,0.80758,1.09722,0.00166229,0.00166229,0.00166229
238,28233.5,1.06864,0.68688,1.09432,0.83015,0.75465,0.81967,0.4974,1.17541,0.80521,1.09773,0.00164814,0.00164814,0.00164814
239,28349.4,1.06297,0.68009,1.09386,0.82805,0.75711,0.82045,0.4974,1.17556,0.80465,1.09808,0.001634,0.001634,0.001634
240,28465.8,1.06518,0.68812,1.09419,0.82513,0.75962,0.8201,0.4976,1.17561,0.80254,1.09844,0.00161986,0.00161986,0.00161986
241,28583.1,1.06696,0.67795,1.09273,0.8244,0.76001,0.82042,0.49716,1.17573,0.80065,1.09894,0.00160571,0.00160571,0.00160571
242,28699.7,1.06278,0.6775,1.09176,0.82522,0.7586,0.82028,0.49717,1.17566,0.7992,1.09935,0.00159157,0.00159157,0.00159157
243,28815.9,1.05705,0.67876,1.09284,0.82315,0.76031,0.82038,0.49716,1.17595,0.79627,1.09951,0.00157743,0.00157743,0.00157743
244,28932.3,1.05616,0.66987,1.08784,0.8253,0.75994,0.82089,0.4973,1.1761,0.7954,1.09986,0.00156329,0.00156329,0.00156329
245,29048.5,1.05596,0.67109,1.08957,0.82563,0.75927,0.82022,0.49706,1.17621,0.7942,1.0999,0.00154914,0.00154914,0.00154914
246,29165.4,1.05934,0.67475,1.08649,0.82519,0.75938,0.82019,0.49704,1.17597,0.79357,1.09998,0.001535,0.001535,0.001535
247,29281.7,1.05457,0.6694,1.08807,0.82438,0.76098,0.81961,0.497,1.17575,0.79245,1.09992,0.00152086,0.00152086,0.00152086
248,29398.8,1.0498,0.66411,1.08245,0.82532,0.76047,0.81964,0.49709,1.17634,0.79116,1.09999,0.00150671,0.00150671,0.00150671
249,29516.7,1.05117,0.67007,1.08701,0.82658,0.75943,0.81966,0.49701,1.17685,0.78964,1.10079,0.00149257,0.00149257,0.00149257
250,29637.8,1.04315,0.6644,1.07973,0.82683,0.75905,0.82027,0.49692,1.17694,0.78853,1.10069,0.00147843,0.00147843,0.00147843
251,29761.1,1.0494,0.66841,1.08581,0.82584,0.76131,0.81946,0.49669,1.1773,0.78805,1.10102,0.00146429,0.00146429,0.00146429
252,29885,1.05024,0.66571,1.08218,0.82527,0.76332,0.82011,0.49685,1.17787,0.78718,1.10148,0.00145014,0.00145014,0.00145014
253,30009.7,1.04808,0.66353,1.08385,0.82496,0.76176,0.81984,0.49651,1.17754,0.78665,1.10168,0.001436,0.001436,0.001436
254,30133.9,1.04144,0.65771,1.08098,0.82457,0.76153,0.81979,0.49619,1.17785,0.78509,1.10218,0.00142186,0.00142186,0.00142186
255,30258.2,1.05153,0.66219,1.0824,0.82495,0.76093,0.81891,0.49603,1.17858,0.78352,1.10308,0.00140771,0.00140771,0.00140771
256,30382.6,1.04353,0.65875,1.08102,0.8243,0.7609,0.81822,0.49581,1.17894,0.78215,1.10346,0.00139357,0.00139357,0.00139357
257,30507,1.03524,0.66656,1.07674,0.82551,0.76151,0.81841,0.49536,1.17911,0.78174,1.1037,0.00137943,0.00137943,0.00137943
258,30631.8,1.03564,0.65305,1.07551,0.8248,0.76089,0.81836,0.49553,1.17897,0.78098,1.10414,0.00136529,0.00136529,0.00136529
259,30750.2,1.03518,0.65485,1.07673,0.82686,0.75849,0.81811,0.49541,1.17927,0.77902,1.10436,0.00135114,0.00135114,0.00135114
260,30870.9,1.02968,0.64905,1.07296,0.82626,0.76035,0.81802,0.4952,1.17928,0.77848,1.10462,0.001337,0.001337,0.001337
261,30994.5,1.03402,0.65148,1.07539,0.82634,0.76006,0.81821,0.49517,1.17914,0.77636,1.10467,0.00132286,0.00132286,0.00132286
262,31118.3,1.03481,0.65287,1.07695,0.82533,0.75972,0.81766,0.49486,1.17934,0.77475,1.1052,0.00130871,0.00130871,0.00130871
263,31243.2,1.03024,0.64565,1.07044,0.82508,0.76019,0.81797,0.4946,1.1797,0.77395,1.1055,0.00129457,0.00129457,0.00129457
264,31368.3,1.02679,0.64638,1.06921,0.82606,0.75931,0.81784,0.49423,1.18017,0.77306,1.10653,0.00128043,0.00128043,0.00128043
265,31485.8,1.02472,0.64386,1.07087,0.8266,0.75798,0.81819,0.49471,1.1797,0.77269,1.10634,0.00126629,0.00126629,0.00126629
266,31608.9,1.02311,0.64222,1.0705,0.82574,0.76058,0.8183,0.49451,1.18024,0.77175,1.10706,0.00125214,0.00125214,0.00125214
267,31733.2,1.02495,0.64313,1.07025,0.82568,0.76076,0.81809,0.49467,1.18058,0.77158,1.10786,0.001238,0.001238,0.001238
268,31857.5,1.02649,0.63978,1.0686,0.82765,0.76076,0.8178,0.4946,1.18077,0.77106,1.10851,0.00122386,0.00122386,0.00122386
269,31982.5,1.01964,0.63836,1.06522,0.82769,0.76093,0.81788,0.49451,1.1809,0.76963,1.10858,0.00120971,0.00120971,0.00120971
270,32107.8,1.02047,0.64188,1.06775,0.82851,0.76114,0.8178,0.49471,1.18104,0.76849,1.1088,0.00119557,0.00119557,0.00119557
271,32232.3,1.01999,0.64024,1.06941,0.82832,0.76068,0.8178,0.49434,1.18218,0.76785,1.10983,0.00118143,0.00118143,0.00118143
272,32356.7,1.01439,0.63146,1.06655,0.82932,0.76031,0.81791,0.49442,1.18241,0.76624,1.11037,0.00116729,0.00116729,0.00116729
273,32480.8,1.01438,0.63014,1.0635,0.83056,0.76039,0.81769,0.49422,1.18323,0.7658,1.11099,0.00115314,0.00115314,0.00115314
274,32599,1.01016,0.63111,1.06405,0.82971,0.76014,0.81708,0.49389,1.1831,0.76541,1.11105,0.001139,0.001139,0.001139
